stop_id,name,city,mode,lat,lon,lst,thei,thei_tier
10551,Dwarka Sec-21 Metro Station,Delhi,bus,28.551919,77.056631,38.96,58.1,Moderate
10552,Dwarka Sec-21 Crossing,Delhi,bus,28.55411,77.05858,38.94,57.8,Moderate
10553,Dwarka Sec 22 Vivanta Hotel,Delhi,bus,28.558065,77.061889,38.57,54.1,Moderate
10554,Dwarka Sec-20/21 Crossing,Delhi,bus,28.563925,77.062742,38.57,54.1,Moderate
10555,Dwarka Sec-8 Metro Station,Delhi,bus,28.56622,77.06691,38.57,54.1,Moderate
10556,Shahbad Mohammad Pur School,Delhi,bus,28.56294,77.07074,38.57,54.1,Moderate
10557,Shahbad Mohammad Pur Village,Delhi,bus,28.559648,77.071398,38.57,54.1,Moderate
10558,Shahbad Mohammad Pur School,Delhi,bus,28.56278,77.07072,38.57,54.1,Moderate
10559,Dwarka Sec-8 Metro Station,Delhi,bus,28.567543,77.066617,38.59,54.3,Moderate
10560,Dwarka Sec8,Delhi,bus,28.56852,77.06788,38.59,54.3,Moderate
10561,Bagdola Village,Delhi,bus,28.57252,77.06916,38.59,54.3,Moderate
10562,Dwarka Sec8 DTC Depot,Delhi,bus,28.5758,77.07134,38.11,49.5,Moderate
10563,National Malariya Research Centre (Dwarka),Delhi,bus,28.5765,77.07594,38.09,49.3,Moderate
10564,Dada Dev Mandir,Delhi,bus,28.57818,77.07708,38.09,49.3,Moderate
10565,National Malariya Research Centre (Dwarka),Delhi,bus,28.57876,77.07616,38.09,49.3,Moderate
10566,Royal Residency (Dwarka),Delhi,bus,28.5815,77.0703,38.11,49.5,Moderate
10567,Munirka Flats (Dwarka),Delhi,bus,28.58367,77.06701,38.11,49.5,Moderate
10568,Dwarka Sec 1,Delhi,bus,28.594499,77.073519,37.74,45.7,Moderate
10569,Sulabh International Centre,Delhi,bus,28.59687,77.080944,37.89,47.2,Moderate
10570,Mahaveer Enclave III,Delhi,bus,28.60084,77.08199,37.89,47.2,Moderate
10571,Dashrath Puri,Delhi,bus,28.60353,77.08266,37.87,47.0,Moderate
10572,Vijay Enclave (Palam-Dabri Road),Delhi,bus,28.60654,77.08111,37.87,47.0,Moderate
10573,Dabri Village,Delhi,bus,28.608043,77.081954,37.87,47.0,Moderate
10574,Dabri Crossing Dwarka Road,Delhi,bus,28.612833,77.086091,37.97,48.0,Moderate
10575,C2D Janakpuri,Delhi,bus,28.61446,77.086985,37.97,48.0,Moderate
10576,C4E Janakpuri,Delhi,bus,28.616659,77.087976,37.97,48.0,Moderate
10577,C2B Janak Puri,Delhi,bus,28.621222,77.088818,37.47,43.0,Moderate
10578,Bharti College,Delhi,bus,28.62235,77.09365,37.47,43.0,Moderate
10579,Virender Nagar / Dilli Haat,Delhi,bus,28.6232,77.09615,37.47,43.0,Moderate
10580,Hari Nagar Depot,Delhi,bus,28.62541,77.10109,37.47,43.0,Moderate
10581,G Block Hari Nagar,Delhi,bus,28.627917,77.100067,37.47,43.0,Moderate
10582,Fateh Nagar,Delhi,bus,28.631133,77.098567,37.95,47.8,Moderate
10583,Tilak Nagar Jail Road,Delhi,bus,28.635737,77.096692,37.95,47.8,Moderate
10584,Tilak Nagar Crossing (Najafgarh Road),Delhi,bus,28.635322,77.092959,37.79,46.2,Moderate
10585,Janak Puri Check Post,Delhi,bus,28.633859,77.08883,37.79,46.2,Moderate
10586,B2A Janakpuri,Delhi,bus,28.632306,77.084585,37.79,46.2,Moderate
10587,Janak Puri District Centre,Delhi,bus,28.630488,77.080047,37.55,43.8,Moderate
10588,Dholi Piao,Delhi,bus,28.629119,77.076482,37.67,45.1,Moderate
10589,Vikaspuri Crossing,Delhi,bus,28.626449,77.06969,37.95,47.9,Moderate
10590,Uttam Nagar Terminal,Delhi,bus,28.624597,77.06498,38.45,52.9,Moderate
10591,Mangla Puri Terminal,Delhi,bus,28.589983,77.087017,38.02,48.6,Moderate
10592,Health Centre,Delhi,bus,28.591,77.0814,37.94,47.7,Moderate
10593,Dwarka Crossing / Maharaja Agrasen Hospital,Delhi,bus,28.592833,77.079486,37.94,47.7,Moderate
10594,Dwarka Sec 1,Delhi,bus,28.594283,77.073867,37.74,45.7,Moderate
10595,J M International School,Delhi,bus,28.595421,77.070134,37.74,45.7,Moderate
10596,Dwarka Sec 2-6,Delhi,bus,28.597335,77.064944,37.62,44.6,Moderate
10597,Madhu Vihar,Delhi,bus,28.599779,77.061168,37.62,44.6,Moderate
10598,Rajapuri,Delhi,bus,28.6038,77.0551,37.97,48.1,Moderate
10599,Matiyala Xing,Delhi,bus,28.605032,77.051737,37.97,48.1,Moderate
10600,DPS Matiyala,Delhi,bus,28.604518,77.046323,37.94,47.8,Moderate
10601,Dwarka Sec 3-4,Delhi,bus,28.602648,77.043175,37.94,47.8,Moderate
10602,Dwarka Sec 13-3 Xing,Delhi,bus,28.602551,77.040932,37.94,47.8,Moderate
10603,MRV School Sec 13 Dwarka,Delhi,bus,28.603988,77.038876,38.08,49.2,Moderate
10604,Dwarka Sec 13,Delhi,bus,28.605684,77.036274,38.08,49.2,Moderate
10605,NSIT (Netaji Subhas Institute) / Sulahkul Mandir,Delhi,bus,28.607416,77.035099,38.08,49.2,Moderate
10606,Suraj Vihar,Delhi,bus,28.610723,77.034031,38.08,49.2,Moderate
10607,Kakrola More,Delhi,bus,28.618926,77.029585,38.51,53.5,Moderate
10608,Kakrola Bridge,Delhi,bus,28.619809,77.024876,38.51,53.5,Moderate
10609,Nangli Dairy,Delhi,bus,28.619701,77.017665,38.47,53.2,Moderate
10610,Chhathh Ghat Park,Delhi,bus,28.618803,77.015219,38.47,53.2,Moderate
10611,Arjun Park,Delhi,bus,28.618083,77.013083,38.47,53.2,Moderate
10612,Nangli Sakrawati Crossing,Delhi,bus,28.616258,77.008012,39.05,58.9,Moderate
10613,Nangli Sakrawati,Delhi,bus,28.61463,77.003904,39.05,58.9,Moderate
10614,Sai Baba Mandir,Delhi,bus,28.613536,76.999497,39.63,64.8,High
10615,Power House NajafGarh,Delhi,bus,28.612929,76.995552,39.63,64.8,High
10616,Tuda Mandi,Delhi,bus,28.612509,76.99236,39.81,66.6,High
10617,Nizamuddin Railway Station,Delhi,bus,28.586388,77.253259,36.73,35.6,Low
10618,Rajdoot Hotel,Delhi,bus,28.5825,77.2527,36.81,36.4,Low
10619,Ashram (Hari Nagar),Delhi,bus,28.57449,77.256841,36.63,34.5,Low
10620,Sri Niwaspuri / PG DAV College Lajpat Nagar,Delhi,bus,28.56675,77.253117,36.74,35.7,Low
10621,ESI Hospital Okhla,Delhi,bus,28.51529,77.281062,38.75,55.9,Moderate
10622,Central Work Shop II,Delhi,bus,28.5164,77.2835,39.0,58.4,Moderate
10623,ISBT Kashmere Gate Terminal,Delhi,bus,28.66696,77.227456,37.74,45.8,Moderate
10624,Tees Hazari Court,Delhi,bus,28.666662,77.21926,37.74,45.8,Moderate
10625,St Stephen Hospital,Delhi,bus,28.6671,77.2149,37.9,47.4,Moderate
10626,Ice Factory (Rani Jhansi Road),Delhi,bus,28.666336,77.208872,37.84,46.7,Moderate
10627,Roshnara Road,Delhi,bus,28.669035,77.204663,37.84,46.7,Moderate
10628,Roshnara Bagh,Delhi,bus,28.6717,77.2007,37.74,45.7,Moderate
10629,Clock Tower,Delhi,bus,28.6774,77.201633,37.48,43.2,Moderate
10630,Shakti Nagar,Delhi,bus,28.6804,77.1993,37.54,43.7,Moderate
10631,Shakti Nagar Nangia Park,Delhi,bus,28.679846,77.195746,37.54,43.7,Moderate
10632,Chowki No 2 / Gulabi Bagh Crossing,Delhi,bus,28.677233,77.188967,37.37,42.0,Moderate
10633,Gulabi Bagh,Delhi,bus,28.674998,77.188525,37.37,42.0,Moderate
10634,Shastri Nagar A Block,Delhi,bus,28.672401,77.186038,38.15,49.9,Moderate
10635,Subhadra Colony,Delhi,bus,28.671105,77.184219,38.15,49.9,Moderate
10636,Shastri Nagar Metro Station,Delhi,bus,28.669997,77.181336,38.54,53.8,Moderate
10637,Shastri Nagar E Block,Delhi,bus,28.6711,77.17605,38.54,53.8,Moderate
10638,Shastri Nagar Shiv Mandir,Delhi,bus,28.6716,77.173,38.54,53.8,Moderate
10639,Inderlok Metro Station,Delhi,bus,28.673633,77.168983,38.54,53.8,Moderate
10640,Kanhaiya Nagar,Delhi,bus,28.680933,77.165433,37.89,47.3,Moderate
10641,B3 Keshav Puram,Delhi,bus,28.6861,77.1629,37.78,46.1,Moderate
10642,B-4 Keshav Puram,Delhi,bus,28.687583,77.162267,37.78,46.1,Moderate
10643,Mangol Pur School (Kanjhawla Road),Delhi,bus,28.694632,77.105225,37.79,46.3,Moderate
10644,Avantika Xing,Delhi,bus,28.698239,77.097085,37.87,47.1,Moderate
10645,Rohini Sec 20/21 More,Delhi,bus,28.7155,77.0743,38.13,49.7,Moderate
10646,Satyapuram Jharoda,Delhi,bus,28.665305,76.943439,39.09,59.4,Moderate
10647,Jharoda Kalan,Delhi,bus,28.655083,76.950083,39.37,62.2,High
10648,Jharoda Village,Delhi,bus,28.65085,76.9531,39.37,62.2,High
10649,S.S. Kanya Vidhyalaya,Delhi,bus,28.646688,76.956119,39.67,65.2,High
10650,PTS Jharoda,Delhi,bus,28.642863,76.958365,39.67,65.2,High
10651,CRPF Jharoda,Delhi,bus,28.638805,76.960707,39.84,66.9,High
10652,Sainik Enclave Jharoda,Delhi,bus,28.633583,76.963783,40.14,69.9,High
10653,Saraswati Kunj Jharoda,Delhi,bus,28.63045,76.965683,40.14,69.9,High
10654,Naveen Palace,Delhi,bus,28.627867,76.967333,41.12,79.8,High
10655,Baba Haridass Nagar,Delhi,bus,28.623817,76.970483,40.58,74.4,High
10656,New Anaj Mandi,Delhi,bus,28.619058,76.974408,39.81,66.6,High
10657,Surakh Pur Crossing,Delhi,bus,28.6155,76.976417,39.81,66.6,High
10658,Uttam Nagar,Delhi,bus,28.626011,77.068195,37.95,47.9,Moderate
10659,A-3 Janak Puri,Delhi,bus,28.619633,77.079183,38.08,49.1,Moderate
10660,C-2 Janakpuri,Delhi,bus,28.6219,77.0842,37.67,45.1,Moderate
10661,Bharti College / C2B Janak Puri,Delhi,bus,28.621752,77.092199,37.47,43.0,Moderate
10662,C4E Janakpuri,Delhi,bus,28.617217,77.088345,37.97,48.0,Moderate
10663,Central Market C3 Janakpuri,Delhi,bus,28.615417,77.092583,37.97,48.0,Moderate
10664,C-4H Janakpuri,Delhi,bus,28.616333,77.09525,37.84,46.8,Moderate
10665,Janakpuri C-5A,Delhi,bus,28.6148,77.0977,37.84,46.8,Moderate
10666,Desu Colony Janakpuri,Delhi,bus,28.610951,77.098914,37.85,46.9,Moderate
10667,Zunk Market,Delhi,bus,28.618223,77.112115,38.03,48.6,Moderate
10668,Gulab House,Delhi,bus,28.622267,77.1171,37.83,46.6,Moderate
10669,Bobby Soap,Delhi,bus,28.62395,77.1186,37.83,46.6,Moderate
10670,PS Mayapuri,Delhi,bus,28.625367,77.11975,37.83,46.6,Moderate
10671,Metal Forging,Delhi,bus,28.629,77.122817,38.34,51.8,Moderate
10672,Government Press,Delhi,bus,28.634617,77.127633,38.03,48.7,Moderate
10673,Mayapuri Depot,Delhi,bus,28.63685,77.12835,38.03,48.7,Moderate
10674,Naraina Vihar / Indra Market,Delhi,bus,28.626883,77.135333,38.51,53.5,Moderate
10675,Payal Cinema,Delhi,bus,28.6314,77.1384,38.45,52.9,Moderate
10676,Loha Mandi,Delhi,bus,28.641383,77.145217,38.31,51.5,Moderate
10677,Bentax,Delhi,bus,28.644717,77.147667,38.64,54.8,Moderate
10678,Naraina Depot,Delhi,bus,28.64905,77.1513,38.25,50.9,Moderate
10679,Pandav Nagar,Delhi,bus,28.650051,77.153678,38.25,50.9,Moderate
10680,Shadipur Colony,Delhi,bus,28.6516,77.1561,38.25,50.9,Moderate
10681,Shadipur Metro Station,Delhi,bus,28.6515,77.1587,38.38,52.2,Moderate
10682,West Patel Nagar,Delhi,bus,28.64795,77.164783,38.38,52.2,Moderate
10683,South Patel Nagar (Metro Station),Delhi,bus,28.6454,77.1689,38.12,49.6,Moderate
10684,East Patel Nagar,Delhi,bus,28.642967,77.17315,38.12,49.6,Moderate
10685,Rajendra Place,Delhi,bus,28.6425,77.1773,37.95,47.8,Moderate
10686,Karol Bagh Metro Station,Delhi,bus,28.6442,77.189,37.97,48.1,Moderate
10687,Pusa Road Petrol Pump Sadhu Vaswani Marg,Delhi,bus,28.6448,77.1934,37.97,48.1,Moderate
10688,Meghdoot Bhawan,Delhi,bus,28.644,77.200983,37.97,48.1,Moderate
10689,Videocon Tower,Delhi,bus,28.6441,77.2036,38.05,48.9,Moderate
10690,Paharganj Police Station,Delhi,bus,28.646179,77.208232,38.05,48.9,Moderate
10691,Dispensary Paharganj,Delhi,bus,28.6452,77.2133,38.3,51.4,Moderate
10692,Ajmeri Gate / Kamla Market,Delhi,bus,28.643383,77.225733,38.7,55.5,Moderate
10693,JLN Marg,Delhi,bus,28.642068,77.228325,38.76,56.0,Moderate
10694,Zakir Husain College,Delhi,bus,28.641166,77.230002,38.76,56.0,Moderate
10695,Turkman Gate / GB Pant Hospital,Delhi,bus,28.641834,77.233136,38.76,56.0,Moderate
10696,Delite Cinema,Delhi,bus,28.6412,77.235016,38.76,56.0,Moderate
10697,Delhi Gate,Delhi,bus,28.64073,77.238584,38.32,51.6,Moderate
10698,Red Fort,Delhi,bus,28.653961,77.23645,38.96,58.0,Moderate
10699,GPO,Delhi,bus,28.661944,77.234569,38.66,55.0,Moderate
10700,Guru Govind Singh University (Kashmere Gate),Delhi,bus,28.665331,77.230123,37.74,45.8,Moderate
10701,ISBT Kashmere Gate,Delhi,bus,28.666756,77.229348,37.74,45.8,Moderate
10702,Mori Gate Terminal,Delhi,bus,28.666517,77.225883,37.74,45.8,Moderate
10703,Bawana Sec 1 Cluster Depot,Delhi,bus,28.795005,77.041136,38.91,57.5,Moderate
10704,Sannoth Crossing / Ghoga Crossing,Delhi,bus,28.819594,77.063606,39.21,60.6,High
10705,Sannoth Village,Delhi,bus,28.81561,77.07098,39.35,62.0,High
10706,Holambi Kalan JJ Colony,Delhi,bus,28.809729,77.087395,39.48,63.3,High
10707,Holambi Kalan Fatak,Delhi,bus,28.809404,77.09877,39.46,63.1,High
10708,Holambi Kalan Crossing,Delhi,bus,28.809357,77.10746,40.16,70.1,High
10709,Holambi Khurd Crossing,Delhi,bus,28.797139,77.117385,39.16,60.1,High
10710,Alipur Garhi,Delhi,bus,28.79804,77.127346,39.81,66.6,High
10711,Alipur Village,Delhi,bus,28.797253,77.133138,40.24,70.9,High
10712,Pwd Office,Delhi,bus,28.8022,77.1386,40.47,73.3,High
10713,Bakauli Village,Delhi,bus,28.811931,77.135652,40.3,71.6,High
10714,Khampur Village,Delhi,bus,28.824805,77.13183,40.44,73.0,High
10715,Tikri Khurd Crossing,Delhi,bus,28.835211,77.12846,39.58,64.3,High
10716,Tikri Khurd,Delhi,bus,28.835878,77.1238,39.58,64.3,High
10717,Anand Vihar ISBT Terminal,Delhi,bus,28.646328,77.314904,38.47,53.1,Moderate
10718,Ram Prastha Crossing,Delhi,bus,28.660523,77.319926,38.25,50.9,Moderate
10719,Ram Prastha Temple,Delhi,bus,28.663552,77.320362,38.25,50.9,Moderate
10720,Surya Nagar (Gazipur Road),Delhi,bus,28.666954,77.321483,38.47,53.1,Moderate
10721,Shahdara Border GT Road,Delhi,bus,28.676241,77.321331,38.14,49.8,Moderate
10722,Jhilmil Xing,Delhi,bus,28.676186,77.317518,38.01,48.5,Moderate
10723,Dilshad Garden GT Road,Delhi,bus,28.675883,77.3118,38.01,48.5,Moderate
10724,Telephone Exchange,Delhi,bus,28.675817,77.309217,38.01,48.5,Moderate
10725,Mansarovar Park Metro Station,Delhi,bus,28.675479,77.300119,38.05,48.9,Moderate
10726,Welcome Colony Metro Station,Delhi,bus,28.672,77.275,38.31,51.5,Moderate
10727,Welcome Colony,Delhi,bus,28.671799,77.27338,38.31,51.5,Moderate
10728,Seelampur Metro Station,Delhi,bus,28.670722,77.266485,38.34,51.8,Moderate
10729,Dharam Pura,Delhi,bus,28.670717,77.261917,38.12,49.5,Moderate
10730,Shastri Park,Delhi,bus,28.6723,77.2571,38.12,49.5,Moderate
10731,Shastri Park,Delhi,bus,28.673195,77.251804,37.73,45.7,Moderate
10732,Shyam Giri Mandir,Delhi,bus,28.67382,77.248024,37.73,45.7,Moderate
10733,Shastri Park DMRC Depot,Delhi,bus,28.674167,77.243433,37.4,42.4,Moderate
10734,Shastri Park Metro Depot,Delhi,bus,28.673433,77.241183,37.4,42.4,Moderate
10735,ISBT Bridge,Delhi,bus,28.66923,77.228774,37.74,45.8,Moderate
10736,Azad Market,Delhi,bus,28.6627,77.2075,38.3,51.4,Moderate
10737,Bara Hindu Rao,Delhi,bus,28.660752,77.204049,38.3,51.4,Moderate
10738,Model Basti,Delhi,bus,28.657229,77.203685,38.3,51.4,Moderate
10739,Guru Govind Singh Marg,Delhi,bus,28.655331,77.198831,38.16,50.0,Moderate
10740,Tibiya College,Delhi,bus,28.65754,77.194648,38.1,49.3,Moderate
10741,Ram Jas Road,Delhi,bus,28.659086,77.191154,38.55,54.0,Moderate
10742,Liberty Cinema,Delhi,bus,28.659825,77.188866,38.55,54.0,Moderate
10743,Sarai Rohilla Govt Qtrs (Rohtak Road),Delhi,bus,28.661182,77.185019,38.55,54.0,Moderate
10744,Sarai Rohila (Rohtak Road),Delhi,bus,28.662538,77.182083,39.01,58.5,Moderate
10745,Anand Parvat Industrial Area,Delhi,bus,28.665198,77.174292,39.01,58.5,Moderate
10746,Daya Basti Flyover,Delhi,bus,28.666349,77.170126,38.54,53.8,Moderate
10747,Zakhira Flyover,Delhi,bus,28.668391,77.165402,38.54,53.8,Moderate
10748,Ashok Park Main,Delhi,bus,28.671287,77.156585,38.49,53.3,Moderate
10749,Ram Pura,Delhi,bus,28.671806,77.15387,38.12,49.5,Moderate
10750,Punjabi Bagh West Power House,Delhi,bus,28.672782,77.146897,37.74,45.7,Moderate
10751,Punjabi Bagh Terminal (Rohtak Road),Delhi,bus,28.673121,77.143689,37.74,45.7,Moderate
10752,C 4 Yamuna Vihar,Delhi,bus,28.702199,77.278463,37.61,44.4,Moderate
10753,Yamuna Vihar Brijpuri,Delhi,bus,28.702588,77.273744,37.61,44.4,Moderate
10754,B-Block Yamuna Vihar,Delhi,bus,28.702752,77.271309,37.31,41.4,Moderate
10755,Bhajanpura,Delhi,bus,28.703351,77.263706,36.83,36.6,Low
10756,Khajuri,Delhi,bus,28.7039,77.2562,36.83,36.6,Low
10757,Garhi Maidu,Delhi,bus,28.6992,77.255533,37.31,41.4,Moderate
10758,Gamri Extn Pusta No.5,Delhi,bus,28.695121,77.254951,36.36,31.8,Low
10759,Kartar Nagar,Delhi,bus,28.68945,77.254167,37.17,40.0,Moderate
10760,Jagjit Nagar,Delhi,bus,28.686317,77.254567,37.17,40.0,Moderate
10761,New Usman Pur Pusta No-1,Delhi,bus,28.679983,77.256183,37.57,44.0,Moderate
10762,Zero Pusta,Delhi,bus,28.6778,77.256783,37.57,44.0,Moderate
10763,Shastri Park Pusta Road,Delhi,bus,28.674017,77.2563,38.12,49.5,Moderate
10764,Ludlow Castle,Delhi,bus,28.672284,77.225834,37.74,45.8,Moderate
10765,Exchange Store / Civil Lines Metro Station,Delhi,bus,28.676749,77.224848,37.01,38.4,Low
10766,IP College,Delhi,bus,28.67961,77.22396,37.01,38.4,Low
10767,Old Secretariat (Postal Account Office),Delhi,bus,28.683783,77.222172,36.51,33.3,Low
10768,Vidhan Sabha Metro Station,Delhi,bus,28.687802,77.221442,36.51,33.3,Low
10769,Khyber Pass,Delhi,bus,28.690613,77.221168,36.51,33.3,Low
10770,Mall Road,Delhi,bus,28.693646,77.218432,37.02,38.4,Low
10771,Vishwa Vidyalaya Metro Station,Delhi,bus,28.695213,77.214096,37.02,38.4,Low
10772,INS Hostel,Delhi,bus,28.696149,77.211705,37.02,38.4,Low
10773,GTB Nagar / Haqiqat Nagar,Delhi,bus,28.698223,77.207504,37.37,42.0,Moderate
10774,Shivaji Park,Delhi,bus,28.638657,77.224181,38.7,55.5,Moderate
10775,Super Bazar,Delhi,bus,28.632651,77.223088,38.0,48.4,Moderate
10776,Palika Kendra,Delhi,bus,28.628567,77.216783,37.01,38.4,Low
10777,P S Parliament / Jantar Mantar,Delhi,bus,28.625507,77.21432,37.01,38.4,Low
10778,Aakashwani Bhawan,Delhi,bus,28.620515,77.212714,37.01,38.4,Low
10779,Krishi Bhawan,Delhi,bus,28.615,77.2124,36.93,37.5,Low
10780,Udyog Bhawan,Delhi,bus,28.6126,77.2122,36.93,37.5,Low
10781,Sunehri Masjid/ G Block,Delhi,bus,28.609631,77.209798,36.73,35.5,Low
10782,Krishan Menon Marg,Delhi,bus,28.6051,77.2111,36.41,32.3,Low
10783,PS Tuglak Road,Delhi,bus,28.599917,77.211317,36.21,30.3,Low
10784,Tughlaq Crescent,Delhi,bus,28.5949,77.212,36.21,30.3,Low
10785,SJ Madrasa,Delhi,bus,28.586708,77.212779,36.98,38.1,Low
10786,SJ Airport,Delhi,bus,28.584236,77.212605,37.38,42.1,Moderate
10787,INA Colony,Delhi,bus,28.5759,77.2102,37.38,42.1,Moderate
10788,Kidwai Nagar,Delhi,bus,28.574012,77.209568,36.93,37.6,Low
10789,Yusuf Sarai,Delhi,bus,28.5627,77.2077,36.7,35.3,Low
10790,Green Park,Delhi,bus,28.5572,77.2068,35.95,27.7,Low
10791,Hauz Khas,Delhi,bus,28.5529,77.2051,35.95,27.7,Low
10792,Padhmini Enclave,Delhi,bus,28.5498,77.2038,35.95,27.7,Low
10793,IIT Gate,Delhi,bus,28.5462,77.2025,36.16,29.8,Low
10794,Panchsheel Club / Sarvpriya Vihar,Delhi,bus,28.543924,77.205014,36.16,29.8,Low
10795,Bhavishya Nidhi Enclave,Delhi,bus,28.5428,77.209567,36.16,29.8,Low
10796,Begumpur (Malviya Nagar),Delhi,bus,28.537009,77.209898,36.37,32.0,Low
10797,Malviya Nagar,Delhi,bus,28.535406,77.208553,36.37,32.0,Low
10798,Aurobindo College,Delhi,bus,28.5326,77.2046,36.37,32.0,Low
10799,Geetanjali Enclave,Delhi,bus,28.530317,77.199633,36.06,28.8,Low
10800,PNB Geetanjali,Delhi,bus,28.529417,77.2014,36.06,28.8,Low
10801,Saket A Block (Malviya Nagar Metro Station),Delhi,bus,28.528,77.205,36.06,28.8,Low
10802,Press Enclave,Delhi,bus,28.5282,77.2091,36.06,28.8,Low
10803,HaujRani / MaxHospital,Delhi,bus,28.5285,77.2119,36.5,33.2,Low
10804,Hauj Rani,Delhi,bus,28.5297,77.2158,36.5,33.2,Low
10805,Khirki Village,Delhi,bus,28.530183,77.21835,36.5,33.2,Low
10806,PSRI,Delhi,bus,28.53145,77.223883,36.71,35.4,Low
10807,Vocational College,Delhi,bus,28.532283,77.22695,36.71,35.4,Low
10808,Sheikh Sarai Phase II,Delhi,bus,28.53305,77.230667,36.23,30.5,Low
10809,Pushpa Bhawan,Delhi,bus,28.527,77.231201,36.61,34.3,Low
10810,Madangir DDA Flats,Delhi,bus,28.524691,77.230377,36.61,34.3,Low
10811,Ambedkar Nagar Terminal,Delhi,bus,28.51502,77.229551,36.83,36.6,Low
10812,Ambedkar Nagar Depot,Delhi,bus,28.515267,77.2284,36.83,36.6,Low
10813,Khanpur Extension / Devli Xing,Delhi,bus,28.514,77.2344,36.83,36.6,Low
10814,Vayu Sena Bad (Tigri),Delhi,bus,28.5129,77.2389,36.97,38.0,Low
10815,Batra Hospital / Satya Narayan Mandir,Delhi,bus,28.5124,77.2433,38.04,48.8,Moderate
10816,Hamdard Nagar / Sangam Vihar,Delhi,bus,28.512167,77.248667,38.06,48.9,Moderate
10817,Kendriya Terminal (Pt. Pant Marg),Delhi,bus,28.6214,77.2064,37.06,38.8,Low
10818,Kendriya Terminal / Gurudwara Rakab Gunj,Delhi,bus,28.621017,77.205283,37.06,38.8,Low
10819,Talkatora Road,Delhi,bus,28.6222,77.2031,37.06,38.8,Low
10820,Dr. RML Hospital,Delhi,bus,28.622396,77.196557,37.31,41.4,Moderate
10821,Talkatora Stadium Garden,Delhi,bus,28.621254,77.194205,37.31,41.4,Moderate
10822,Sardar Patel Road Xing (11 Murti),Delhi,bus,28.611,77.1908,37.17,40.0,Moderate
10823,Palika Kutumb,Delhi,bus,28.6078,77.1891,37.17,40.0,Moderate
10824,Bhartiya Sadhu Samaj,Delhi,bus,28.603917,77.1845,37.17,40.0,Moderate
10825,Railway Colony (Sardar Patel Marg),Delhi,bus,28.600783,77.1785,36.89,37.2,Low
10826,Bapu Dham,Delhi,bus,28.5994,77.1758,36.89,37.2,Low
10827,Officer Enclave S.P Marg,Delhi,bus,28.597,77.1713,36.96,37.9,Low
10828,Dhaula Kuan,Delhi,bus,28.592721,77.163492,37.12,39.5,Low
10829,Golf Club,Delhi,bus,28.592403,77.159084,37.12,39.5,Low
10830,R R Line,Delhi,bus,28.59572,77.150948,36.92,37.5,Low
10831,S O Flats Carriappa Marg,Delhi,bus,28.6002,77.139733,37.25,40.8,Moderate
10832,Thimiyan Park,Delhi,bus,28.60265,77.133483,37.63,44.6,Moderate
10833,Kirbi Place,Delhi,bus,28.6052,77.126575,38.08,49.1,Moderate
10834,Supply Depot,Delhi,bus,28.606633,77.123233,38.08,49.1,Moderate
10835,Janak Setu,Delhi,bus,28.6104,77.1138,38.29,51.3,Moderate
10836,Lajwanti Garden,Delhi,bus,28.613845,77.106342,37.78,46.2,Moderate
10837,D Block Janak Puri,Delhi,bus,28.610606,77.10369,38.12,49.5,Moderate
10838,SagarPur Vashisht park,Delhi,bus,28.609254,77.0996,37.85,46.9,Moderate
10839,Desu Colony Janakpuri,Delhi,bus,28.610901,77.098786,37.85,46.9,Moderate
10840,C5A Janakpuri,Delhi,bus,28.6155,77.097,37.84,46.8,Moderate
10841,Central Market C3 Janakpuri,Delhi,bus,28.61525,77.092367,37.97,48.0,Moderate
10842,C2 Janakpuri,Delhi,bus,28.6216,77.0841,37.67,45.1,Moderate
10843,A3 Janak Puri,Delhi,bus,28.619583,77.079267,38.08,49.1,Moderate
10844,Janak Puri,Delhi,bus,28.617945,77.077135,38.08,49.1,Moderate
10845,Jivan Park,Delhi,bus,28.619637,77.073604,37.81,46.5,Moderate
10846,Tilak Pul,Delhi,bus,28.621389,77.070002,37.95,47.9,Moderate
10847,Uttam Nagar /#REF!  Janak Puri,Delhi,bus,28.624,77.068009,37.95,47.9,Moderate
10848,Tilak Nagar Terminal,Delhi,bus,28.636324,77.095744,37.95,47.8,Moderate
10849,Uttam Nagar,Delhi,bus,28.623129,77.061189,38.45,52.9,Moderate
10850,Prem Nagar,Delhi,bus,28.621893,77.056719,38.53,53.8,Moderate
10851,Om Vihar,Delhi,bus,28.621079,77.052669,38.53,53.8,Moderate
10852,Nawada,Delhi,bus,28.620222,77.04552,38.39,52.3,Moderate
10853,Mohan Garden,Delhi,bus,28.620049,77.039163,38.39,52.3,Moderate
10854,Sewak Park Dwarka More Metro Station,Delhi,bus,28.619263,77.033731,38.39,52.3,Moderate
